362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
570243142710.5266,"{'Cc': 1, 'RB1': 127000.0, 'RB2': 121000.0, 'RB3': 59000.0, 'RC': 2610.0, 'RE_deg': 33.2, 'RE': 511.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
658820072360.8756,"{'Cc': 1, 'RB1': 147000.0, 'RB2': 21500.0, 'RB3': 82500.0, 'RC': 4020.0000000000005, 'RE_deg': 16.9, 'RE': 140.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
